tp,tn,fp,fn,tpr,fpr,precision,recall,accuracy,unet_prediction_threshold
5706,38886,40403,242,0.9593140551445865,0.5095662702266393,0.12375024398707411,0.9593140551445865,0.523153090793904,0.05
4772,68864,10425,1176,0.8022864828513786,0.13148103772276104,0.3140093439494637,0.8022864828513786,0.8638971338737872,0.2
4248,70736,8553,1700,0.7141896435776731,0.10787120533743647,0.331849074291071,0.7141896435776731,0.8797118622194587,0.4
