tp,tn,fp,fn,tpr,fpr,precision,recall,accuracy,unet_prediction_threshold
4685,71122,1738,1263,0.7876597175521184,0.023853966511117212,0.7294099330530904,0.7876597175521184,0.9619201096335397,0.05
4685,71122,1738,1263,0.7876597175521184,0.023853966511117212,0.7294099330530904,0.7876597175521184,0.9619201096335397,0.2
4685,71122,1738,1263,0.7876597175521184,0.023853966511117212,0.7294099330530904,0.7876597175521184,0.9619201096335397,0.4
