tp,tn,fp,fn,tpr,fpr,precision,recall,accuracy,unet_prediction_threshold
4753,69308,9981,1195,0.7990921318090114,0.1258812697852161,0.32258721324826933,0.7990921318090114,0.8688832314605159,0.05
4699,69496,9793,1249,0.7900134498991258,0.12351019687472412,0.3242478608887662,0.7900134498991258,0.8704553186996258,0.2
4660,69614,9675,1288,0.7834566240753195,0.1220219702606919,0.3250784792465992,0.7834566240753195,0.8713821462510413,0.4
