tp,tn,fp,fn,tpr,fpr,precision,recall,accuracy,unet_prediction_threshold
5948,0,79289,0,1.0,1.0,0.06978190222555933,1.0,0.06978190222555933,0.05
5948,0,79289,0,1.0,1.0,0.06978190222555933,1.0,0.06978190222555933,0.2
5948,0,79289,0,1.0,1.0,0.06978190222555933,1.0,0.06978190222555933,0.4
