tp,tn,fp,fn,tpr,fpr,precision,recall,accuracy,unet_prediction_threshold
5948,931,78358,0,1.0,0.9882581442570848,0.07055251109055109,1.0,0.08070438893907575,0.05
5948,2895,76394,0,1.0,0.9634879995964131,0.07223531126278206,1.0,0.10374602578692352,0.2
5948,4845,74444,0,1.0,0.9388944241950333,0.07398746143894915,1.0,0.12662341471426727,0.4
