tp,tn,fp,fn,tpr,fpr,precision,recall,accuracy,unet_prediction_threshold
5030,71578,1282,918,0.8456624075319435,0.017595388416140542,0.7968948035487959,0.8456624075319435,0.972084052380469,0.05
5030,71578,1282,918,0.8456624075319435,0.017595388416140542,0.7968948035487959,0.8456624075319435,0.972084052380469,0.2
5030,71578,1282,918,0.8456624075319435,0.017595388416140542,0.7968948035487959,0.8456624075319435,0.972084052380469,0.4
