tp,tn,fp,fn,tpr,fpr,precision,recall,accuracy,unet_prediction_threshold
5065,68905,10384,883,0.851546738399462,0.13096394203483458,0.32785293546507865,0.851546738399462,0.8678156199772399,0.05
4994,69091,10198,954,0.839609952925353,0.12861809330424145,0.328725645076356,0.839609952925353,0.8691647993242372,0.2
4941,69200,10089,1007,0.8306993947545394,0.12724337549975406,0.3287425149700599,0.8306993947545394,0.8698217910062531,0.4
